2023-01-07T14:56:53.0216012+01:00  [INF] GetCustomers (59e27566)
2023-01-07T14:57:43.1960733+01:00  [INF] GetCustomer, 3 (8ef408e6)
2023-01-07T14:58:02.3608351+01:00 0HMNGMSGEQR6L:00000005 [INF] GetCustomer, 3 (8ef408e6)
2023-01-07T14:58:02.3659946+01:00 0HMNGMSGEQR6L:00000005 [INF] GetCustomer, 3 (8ef408e6)
2023-01-07T14:58:48.8594435+01:00  [INF] GetCustomer, 6 (c5ed76d4)
2023-01-07T15:00:12.9382448+01:00 0HMNGMT2SJBFV:00000006 [INF] UpdateCustomer, 6, CustomerRESTinputDTO, Arno, arno@tiley.be, +32477486853, LocationRESTinputDTO, 1785, Merchtem, No idea straat,  (7d34def0)
2023-01-07T15:00:12.9428603+01:00 0HMNGMT2SJBFV:00000006 [INF] UpdateCustomer, 6, CustomerRESTinputDTO, Arno, arno@tiley.be, +32477486853, LocationRESTinputDTO, 1785, Merchtem, No idea straat,  (7d34def0)
2023-01-07T15:04:25.2348254+01:00  [INF] UpdateCustomer, 6, CustomerRESTinputDTO, arno, info@arno.be, +32478090860, LocationRESTinputDTO, 9000, DDM, Markt, 6 (4e99c604)
2023-01-07T15:04:48.2523201+01:00 0HMNGMVTPIDHB:00000005 [INF] DeleteCustomer, 6 (d659723d)
2023-01-07T15:04:48.2560353+01:00 0HMNGMVTPIDHB:00000005 [INF] DeleteCustomer, 6 (d659723d)
2023-01-07T15:05:40.1605380+01:00 0HMNGMVTPIDHB:00000006 [INF] AddReservation, ReservationRESTinputDTO, 1, 6, 3, 7/01/2023 14:05:19 (6115e147)
2023-01-07T15:05:40.1606433+01:00 0HMNGMVTPIDHB:00000006 [INF] AddReservation, ReservationRESTinputDTO, 1, 6, 3, 7/01/2023 14:05:19 (6115e147)
2023-01-07T15:05:40.1606970+01:00 0HMNGMVTPIDHB:00000006 [INF] AddReservation, ReservationRESTinputDTO, 1, 6, 3, 7/01/2023 14:05:19 (6115e147)
2023-01-07T15:05:40.2644873+01:00 0HMNGMVTPIDHB:00000006 [ERR] AddReservation - ArrangeTableNumberOrNull - Reservation-arrangements must be in the future (f769ea7b)
2023-01-07T15:05:40.2647359+01:00 0HMNGMVTPIDHB:00000006 [ERR] AddReservation - ArrangeTableNumberOrNull - Reservation-arrangements must be in the future (f769ea7b)
2023-01-07T15:05:40.2646488+01:00 0HMNGMVTPIDHB:00000006 [ERR] AddReservation - ArrangeTableNumberOrNull - Reservation-arrangements must be in the future (f769ea7b)
2023-01-07T15:05:50.8178055+01:00 0HMNGMVTPIDHB:00000007 [INF] AddReservation, ReservationRESTinputDTO, 1, 6, 3, 7/01/2023 15:05:19 (fee121a4)
2023-01-07T15:05:50.8179749+01:00 0HMNGMVTPIDHB:00000007 [INF] AddReservation, ReservationRESTinputDTO, 1, 6, 3, 7/01/2023 15:05:19 (fee121a4)
2023-01-07T15:05:50.8180778+01:00 0HMNGMVTPIDHB:00000007 [INF] AddReservation, ReservationRESTinputDTO, 1, 6, 3, 7/01/2023 15:05:19 (fee121a4)
2023-01-07T15:05:50.8181577+01:00 0HMNGMVTPIDHB:00000007 [INF] AddReservation, ReservationRESTinputDTO, 1, 6, 3, 7/01/2023 15:05:19 (fee121a4)
2023-01-07T15:05:50.9091602+01:00 0HMNGMVTPIDHB:00000007 [ERR] AddReservation - ArrangeTableNumberOrNull - Reservation-arrangements must be in the future (f769ea7b)
2023-01-07T15:05:50.9093099+01:00 0HMNGMVTPIDHB:00000007 [ERR] AddReservation - ArrangeTableNumberOrNull - Reservation-arrangements must be in the future (f769ea7b)
2023-01-07T15:05:50.9093985+01:00 0HMNGMVTPIDHB:00000007 [ERR] AddReservation - ArrangeTableNumberOrNull - Reservation-arrangements must be in the future (f769ea7b)
2023-01-07T15:05:50.9095005+01:00 0HMNGMVTPIDHB:00000007 [ERR] AddReservation - ArrangeTableNumberOrNull - Reservation-arrangements must be in the future (f769ea7b)
2023-01-07T15:06:04.6113082+01:00 0HMNGMVTPIDHB:00000008 [INF] AddReservation, ReservationRESTinputDTO, 1, 6, 3, 7/01/2023 20:05:19 (caa4a26f)
2023-01-07T15:06:04.6113935+01:00 0HMNGMVTPIDHB:00000008 [INF] AddReservation, ReservationRESTinputDTO, 1, 6, 3, 7/01/2023 20:05:19 (caa4a26f)
2023-01-07T15:06:04.6114764+01:00 0HMNGMVTPIDHB:00000008 [INF] AddReservation, ReservationRESTinputDTO, 1, 6, 3, 7/01/2023 20:05:19 (caa4a26f)
2023-01-07T15:06:04.6115588+01:00 0HMNGMVTPIDHB:00000008 [INF] AddReservation, ReservationRESTinputDTO, 1, 6, 3, 7/01/2023 20:05:19 (caa4a26f)
2023-01-07T15:06:04.6116204+01:00 0HMNGMVTPIDHB:00000008 [INF] AddReservation, ReservationRESTinputDTO, 1, 6, 3, 7/01/2023 20:05:19 (caa4a26f)
2023-01-07T15:06:05.2339579+01:00 0HMNGMVTPIDHB:00000008 [ERR] AddReservation - MapCustomer, AddCustomer - Customer does not exists (4159c2c5)
2023-01-07T15:06:05.2341209+01:00 0HMNGMVTPIDHB:00000008 [ERR] AddReservation - MapCustomer, AddCustomer - Customer does not exists (4159c2c5)
2023-01-07T15:06:05.2342063+01:00 0HMNGMVTPIDHB:00000008 [ERR] AddReservation - MapCustomer, AddCustomer - Customer does not exists (4159c2c5)
2023-01-07T15:06:05.2342909+01:00 0HMNGMVTPIDHB:00000008 [ERR] AddReservation - MapCustomer, AddCustomer - Customer does not exists (4159c2c5)
2023-01-07T15:06:05.2343792+01:00 0HMNGMVTPIDHB:00000008 [ERR] AddReservation - MapCustomer, AddCustomer - Customer does not exists (4159c2c5)
2023-01-07T15:06:13.3276111+01:00 0HMNGMVTPIDHB:00000009 [INF] AddReservation, ReservationRESTinputDTO, 1, 5, 3, 7/01/2023 20:05:19 (357a9099)
2023-01-07T15:06:13.3278711+01:00 0HMNGMVTPIDHB:00000009 [INF] AddReservation, ReservationRESTinputDTO, 1, 5, 3, 7/01/2023 20:05:19 (357a9099)
2023-01-07T15:06:13.3279793+01:00 0HMNGMVTPIDHB:00000009 [INF] AddReservation, ReservationRESTinputDTO, 1, 5, 3, 7/01/2023 20:05:19 (357a9099)
2023-01-07T15:06:13.3280829+01:00 0HMNGMVTPIDHB:00000009 [INF] AddReservation, ReservationRESTinputDTO, 1, 5, 3, 7/01/2023 20:05:19 (357a9099)
2023-01-07T15:06:13.3281844+01:00 0HMNGMVTPIDHB:00000009 [INF] AddReservation, ReservationRESTinputDTO, 1, 5, 3, 7/01/2023 20:05:19 (357a9099)
2023-01-07T15:06:13.3282920+01:00 0HMNGMVTPIDHB:00000009 [INF] AddReservation, ReservationRESTinputDTO, 1, 5, 3, 7/01/2023 20:05:19 (357a9099)
2023-01-07T15:14:24.4500449+01:00  [INF] GetRestaurants, ,  (f170ca98)
2023-01-07T15:14:41.9124230+01:00 0HMNGN5MU7AL7:00000007 [INF] GetRestaurants, italian,  (1fb0f76c)
2023-01-07T15:14:41.9178558+01:00 0HMNGN5MU7AL7:00000007 [INF] GetRestaurants, italian,  (1fb0f76c)
2023-01-07T15:14:45.3912575+01:00 0HMNGN5MU7AL7:00000008 [INF] GetRestaurants, italians,  (20d8275d)
2023-01-07T15:14:45.3913839+01:00 0HMNGN5MU7AL7:00000008 [INF] GetRestaurants, italians,  (20d8275d)
2023-01-07T15:14:45.3914687+01:00 0HMNGN5MU7AL7:00000008 [INF] GetRestaurants, italians,  (20d8275d)
2023-01-07T15:14:55.2908079+01:00 0HMNGN5MU7AL7:00000009 [INF] GetRestaurants, french,  (dcfe9bc7)
2023-01-07T15:14:55.2910814+01:00 0HMNGN5MU7AL7:00000009 [INF] GetRestaurants, french,  (dcfe9bc7)
2023-01-07T15:14:55.2911925+01:00 0HMNGN5MU7AL7:00000009 [INF] GetRestaurants, french,  (dcfe9bc7)
2023-01-07T15:14:55.2912632+01:00 0HMNGN5MU7AL7:00000009 [INF] GetRestaurants, french,  (dcfe9bc7)
2023-01-07T15:15:02.3598474+01:00 0HMNGN5MU7AL7:0000000A [INF] GetRestaurants, french, 9255 (47b9128b)
2023-01-07T15:15:02.3599921+01:00 0HMNGN5MU7AL7:0000000A [INF] GetRestaurants, french, 9255 (47b9128b)
2023-01-07T15:15:02.3600710+01:00 0HMNGN5MU7AL7:0000000A [INF] GetRestaurants, french, 9255 (47b9128b)
2023-01-07T15:15:02.3602643+01:00 0HMNGN5MU7AL7:0000000A [INF] GetRestaurants, french, 9255 (47b9128b)
2023-01-07T15:15:02.3603688+01:00 0HMNGN5MU7AL7:0000000A [INF] GetRestaurants, french, 9255 (47b9128b)
2023-01-07T15:17:07.3290382+01:00 0HMNGN5MU7AL7:00000011 [INF] GetReservations, 5, 22/12/2022 0:00:00,  (aabbc288)
2023-01-07T15:17:07.3292105+01:00 0HMNGN5MU7AL7:00000011 [INF] GetReservations, 5, 22/12/2022 0:00:00,  (aabbc288)
2023-01-07T15:17:07.3294040+01:00 0HMNGN5MU7AL7:00000011 [INF] GetReservations, 5, 22/12/2022 0:00:00,  (aabbc288)
2023-01-07T15:17:07.3295805+01:00 0HMNGN5MU7AL7:00000011 [INF] GetReservations, 5, 22/12/2022 0:00:00,  (aabbc288)
2023-01-07T15:17:07.3297640+01:00 0HMNGN5MU7AL7:00000011 [INF] GetReservations, 5, 22/12/2022 0:00:00,  (aabbc288)
2023-01-07T15:17:57.3310917+01:00 0HMNGN5MU7AL7:00000012 [INF] DeleteTableRestaurant, 1, ,  (a4cf97ca)
2023-01-07T15:17:57.3316733+01:00 0HMNGN5MU7AL7:00000012 [INF] DeleteTableRestaurant, 1, ,  (a4cf97ca)
2023-01-07T15:17:57.3319598+01:00 0HMNGN5MU7AL7:00000012 [INF] DeleteTableRestaurant, 1, ,  (a4cf97ca)
2023-01-07T15:17:57.3322580+01:00 0HMNGN5MU7AL7:00000012 [INF] DeleteTableRestaurant, 1, ,  (a4cf97ca)
2023-01-07T15:17:57.3325302+01:00 0HMNGN5MU7AL7:00000012 [INF] DeleteTableRestaurant, 1, ,  (a4cf97ca)
2023-01-07T15:17:57.3327047+01:00 0HMNGN5MU7AL7:00000012 [INF] DeleteTableRestaurant, 1, ,  (a4cf97ca)
2023-01-07T15:17:57.3330308+01:00 0HMNGN5MU7AL7:00000012 [INF] DeleteTableRestaurant, 1, ,  (a4cf97ca)
2023-01-07T15:17:57.3333058+01:00 0HMNGN5MU7AL7:00000012 [INF] DeleteTableRestaurant, 1, ,  (a4cf97ca)
2023-01-07T15:17:57.3335633+01:00 0HMNGN5MU7AL7:00000012 [INF] DeleteTableRestaurant, 1, ,  (a4cf97ca)
2023-01-07T15:17:57.3338143+01:00 0HMNGN5MU7AL7:00000012 [INF] DeleteTableRestaurant, 1, ,  (a4cf97ca)
2023-01-07T15:17:57.3340495+01:00 0HMNGN5MU7AL7:00000012 [INF] DeleteTableRestaurant, 1, ,  (a4cf97ca)
2023-01-07T15:17:57.3342903+01:00 0HMNGN5MU7AL7:00000012 [INF] DeleteTableRestaurant, 1, ,  (a4cf97ca)
2023-01-07T15:18:11.8866287+01:00 0HMNGN5MU7AL7:00000013 [INF] DeleteTableRestaurant, 1, 20/12/2022 0:00:00,  (58067fa3)
2023-01-07T15:18:11.8870706+01:00 0HMNGN5MU7AL7:00000013 [INF] DeleteTableRestaurant, 1, 20/12/2022 0:00:00,  (58067fa3)
2023-01-07T15:18:11.8873104+01:00 0HMNGN5MU7AL7:00000013 [INF] DeleteTableRestaurant, 1, 20/12/2022 0:00:00,  (58067fa3)
2023-01-07T15:18:11.8875941+01:00 0HMNGN5MU7AL7:00000013 [INF] DeleteTableRestaurant, 1, 20/12/2022 0:00:00,  (58067fa3)
2023-01-07T15:18:11.8878451+01:00 0HMNGN5MU7AL7:00000013 [INF] DeleteTableRestaurant, 1, 20/12/2022 0:00:00,  (58067fa3)
2023-01-07T15:18:11.8881133+01:00 0HMNGN5MU7AL7:00000013 [INF] DeleteTableRestaurant, 1, 20/12/2022 0:00:00,  (58067fa3)
2023-01-07T15:18:11.8883356+01:00 0HMNGN5MU7AL7:00000013 [INF] DeleteTableRestaurant, 1, 20/12/2022 0:00:00,  (58067fa3)
2023-01-07T15:18:11.8885584+01:00 0HMNGN5MU7AL7:00000013 [INF] DeleteTableRestaurant, 1, 20/12/2022 0:00:00,  (58067fa3)
2023-01-07T15:18:11.8888243+01:00 0HMNGN5MU7AL7:00000013 [INF] DeleteTableRestaurant, 1, 20/12/2022 0:00:00,  (58067fa3)
2023-01-07T15:18:11.8889846+01:00 0HMNGN5MU7AL7:00000013 [INF] DeleteTableRestaurant, 1, 20/12/2022 0:00:00,  (58067fa3)
2023-01-07T15:18:11.8892039+01:00 0HMNGN5MU7AL7:00000013 [INF] DeleteTableRestaurant, 1, 20/12/2022 0:00:00,  (58067fa3)
2023-01-07T15:18:11.8894231+01:00 0HMNGN5MU7AL7:00000013 [INF] DeleteTableRestaurant, 1, 20/12/2022 0:00:00,  (58067fa3)
2023-01-07T15:18:53.3281038+01:00 0HMNGN5MU7AL7:00000014 [INF] UpdateReservation, 11, 22/01/2022 22:00:00,  (d695761d)
2023-01-07T15:18:53.3283740+01:00 0HMNGN5MU7AL7:00000014 [INF] UpdateReservation, 11, 22/01/2022 22:00:00,  (d695761d)
2023-01-07T15:18:53.3286181+01:00 0HMNGN5MU7AL7:00000014 [INF] UpdateReservation, 11, 22/01/2022 22:00:00,  (d695761d)
2023-01-07T15:18:53.3287961+01:00 0HMNGN5MU7AL7:00000014 [INF] UpdateReservation, 11, 22/01/2022 22:00:00,  (d695761d)
2023-01-07T15:18:53.3289712+01:00 0HMNGN5MU7AL7:00000014 [INF] UpdateReservation, 11, 22/01/2022 22:00:00,  (d695761d)
2023-01-07T15:18:53.3291369+01:00 0HMNGN5MU7AL7:00000014 [INF] UpdateReservation, 11, 22/01/2022 22:00:00,  (d695761d)
2023-01-07T15:18:53.3292940+01:00 0HMNGN5MU7AL7:00000014 [INF] UpdateReservation, 11, 22/01/2022 22:00:00,  (d695761d)
2023-01-07T15:18:53.3294565+01:00 0HMNGN5MU7AL7:00000014 [INF] UpdateReservation, 11, 22/01/2022 22:00:00,  (d695761d)
2023-01-07T15:18:53.3296292+01:00 0HMNGN5MU7AL7:00000014 [INF] UpdateReservation, 11, 22/01/2022 22:00:00,  (d695761d)
2023-01-07T15:18:53.3297905+01:00 0HMNGN5MU7AL7:00000014 [INF] UpdateReservation, 11, 22/01/2022 22:00:00,  (d695761d)
2023-01-07T15:18:53.3299804+01:00 0HMNGN5MU7AL7:00000014 [INF] UpdateReservation, 11, 22/01/2022 22:00:00,  (d695761d)
2023-01-07T15:18:53.3301364+01:00 0HMNGN5MU7AL7:00000014 [INF] UpdateReservation, 11, 22/01/2022 22:00:00,  (d695761d)
2023-01-07T15:18:53.3306155+01:00 0HMNGN5MU7AL7:00000014 [INF] UpdateReservation, 11, 22/01/2022 22:00:00,  (d695761d)
2023-01-07T15:18:53.4950832+01:00 0HMNGN5MU7AL7:00000014 [ERR] UpdateReservation - UpdateReservation - date must be in the future (7a0161e4)
2023-01-07T15:18:53.4952455+01:00 0HMNGN5MU7AL7:00000014 [ERR] UpdateReservation - UpdateReservation - date must be in the future (7a0161e4)
2023-01-07T15:18:53.4953552+01:00 0HMNGN5MU7AL7:00000014 [ERR] UpdateReservation - UpdateReservation - date must be in the future (7a0161e4)
2023-01-07T15:18:53.4954688+01:00 0HMNGN5MU7AL7:00000014 [ERR] UpdateReservation - UpdateReservation - date must be in the future (7a0161e4)
2023-01-07T15:18:53.4955871+01:00 0HMNGN5MU7AL7:00000014 [ERR] UpdateReservation - UpdateReservation - date must be in the future (7a0161e4)
2023-01-07T15:18:53.4957010+01:00 0HMNGN5MU7AL7:00000014 [ERR] UpdateReservation - UpdateReservation - date must be in the future (7a0161e4)
2023-01-07T15:18:53.4958147+01:00 0HMNGN5MU7AL7:00000014 [ERR] UpdateReservation - UpdateReservation - date must be in the future (7a0161e4)
2023-01-07T15:18:53.4959211+01:00 0HMNGN5MU7AL7:00000014 [ERR] UpdateReservation - UpdateReservation - date must be in the future (7a0161e4)
2023-01-07T15:18:53.4960465+01:00 0HMNGN5MU7AL7:00000014 [ERR] UpdateReservation - UpdateReservation - date must be in the future (7a0161e4)
2023-01-07T15:18:53.4961548+01:00 0HMNGN5MU7AL7:00000014 [ERR] UpdateReservation - UpdateReservation - date must be in the future (7a0161e4)
2023-01-07T15:18:53.4962669+01:00 0HMNGN5MU7AL7:00000014 [ERR] UpdateReservation - UpdateReservation - date must be in the future (7a0161e4)
2023-01-07T15:18:53.4963952+01:00 0HMNGN5MU7AL7:00000014 [ERR] UpdateReservation - UpdateReservation - date must be in the future (7a0161e4)
2023-01-07T15:18:53.4967493+01:00 0HMNGN5MU7AL7:00000014 [ERR] UpdateReservation - UpdateReservation - date must be in the future (7a0161e4)
2023-01-07T15:19:04.6189603+01:00 0HMNGN5MU7AL7:00000015 [INF] UpdateReservation, 11, 22/01/2023 22:00:00,  (c51be6b2)
2023-01-07T15:19:04.6192976+01:00 0HMNGN5MU7AL7:00000015 [INF] UpdateReservation, 11, 22/01/2023 22:00:00,  (c51be6b2)
2023-01-07T15:19:04.6196032+01:00 0HMNGN5MU7AL7:00000015 [INF] UpdateReservation, 11, 22/01/2023 22:00:00,  (c51be6b2)
2023-01-07T15:19:04.6198957+01:00 0HMNGN5MU7AL7:00000015 [INF] UpdateReservation, 11, 22/01/2023 22:00:00,  (c51be6b2)
2023-01-07T15:19:04.6201253+01:00 0HMNGN5MU7AL7:00000015 [INF] UpdateReservation, 11, 22/01/2023 22:00:00,  (c51be6b2)
2023-01-07T15:19:04.6203489+01:00 0HMNGN5MU7AL7:00000015 [INF] UpdateReservation, 11, 22/01/2023 22:00:00,  (c51be6b2)
2023-01-07T15:19:04.6205775+01:00 0HMNGN5MU7AL7:00000015 [INF] UpdateReservation, 11, 22/01/2023 22:00:00,  (c51be6b2)
2023-01-07T15:19:04.6207537+01:00 0HMNGN5MU7AL7:00000015 [INF] UpdateReservation, 11, 22/01/2023 22:00:00,  (c51be6b2)
2023-01-07T15:19:04.6210114+01:00 0HMNGN5MU7AL7:00000015 [INF] UpdateReservation, 11, 22/01/2023 22:00:00,  (c51be6b2)
2023-01-07T15:19:04.6212165+01:00 0HMNGN5MU7AL7:00000015 [INF] UpdateReservation, 11, 22/01/2023 22:00:00,  (c51be6b2)
2023-01-07T15:19:04.6214596+01:00 0HMNGN5MU7AL7:00000015 [INF] UpdateReservation, 11, 22/01/2023 22:00:00,  (c51be6b2)
2023-01-07T15:19:04.6216451+01:00 0HMNGN5MU7AL7:00000015 [INF] UpdateReservation, 11, 22/01/2023 22:00:00,  (c51be6b2)
2023-01-07T15:19:04.6227606+01:00 0HMNGN5MU7AL7:00000015 [INF] UpdateReservation, 11, 22/01/2023 22:00:00,  (c51be6b2)
2023-01-07T15:19:04.6231170+01:00 0HMNGN5MU7AL7:00000015 [INF] UpdateReservation, 11, 22/01/2023 22:00:00,  (c51be6b2)
2023-01-07T15:19:19.0160697+01:00 0HMNGN5MU7AL7:00000016 [INF] UpdateReservation, 11, 22/01/2023 22:00:00, 2 (0ffa2e4e)
2023-01-07T15:19:19.0163587+01:00 0HMNGN5MU7AL7:00000016 [INF] UpdateReservation, 11, 22/01/2023 22:00:00, 2 (0ffa2e4e)
2023-01-07T15:19:19.0164753+01:00 0HMNGN5MU7AL7:00000016 [INF] UpdateReservation, 11, 22/01/2023 22:00:00, 2 (0ffa2e4e)
2023-01-07T15:19:19.0166035+01:00 0HMNGN5MU7AL7:00000016 [INF] UpdateReservation, 11, 22/01/2023 22:00:00, 2 (0ffa2e4e)
2023-01-07T15:19:19.0167999+01:00 0HMNGN5MU7AL7:00000016 [INF] UpdateReservation, 11, 22/01/2023 22:00:00, 2 (0ffa2e4e)
2023-01-07T15:19:19.0170024+01:00 0HMNGN5MU7AL7:00000016 [INF] UpdateReservation, 11, 22/01/2023 22:00:00, 2 (0ffa2e4e)
2023-01-07T15:19:19.0171567+01:00 0HMNGN5MU7AL7:00000016 [INF] UpdateReservation, 11, 22/01/2023 22:00:00, 2 (0ffa2e4e)
2023-01-07T15:19:19.0172633+01:00 0HMNGN5MU7AL7:00000016 [INF] UpdateReservation, 11, 22/01/2023 22:00:00, 2 (0ffa2e4e)
2023-01-07T15:19:19.0173715+01:00 0HMNGN5MU7AL7:00000016 [INF] UpdateReservation, 11, 22/01/2023 22:00:00, 2 (0ffa2e4e)
2023-01-07T15:19:19.0174802+01:00 0HMNGN5MU7AL7:00000016 [INF] UpdateReservation, 11, 22/01/2023 22:00:00, 2 (0ffa2e4e)
2023-01-07T15:19:19.0175822+01:00 0HMNGN5MU7AL7:00000016 [INF] UpdateReservation, 11, 22/01/2023 22:00:00, 2 (0ffa2e4e)
2023-01-07T15:19:19.0178049+01:00 0HMNGN5MU7AL7:00000016 [INF] UpdateReservation, 11, 22/01/2023 22:00:00, 2 (0ffa2e4e)
2023-01-07T15:19:19.0182072+01:00 0HMNGN5MU7AL7:00000016 [INF] UpdateReservation, 11, 22/01/2023 22:00:00, 2 (0ffa2e4e)
2023-01-07T15:19:19.0183165+01:00 0HMNGN5MU7AL7:00000016 [INF] UpdateReservation, 11, 22/01/2023 22:00:00, 2 (0ffa2e4e)
2023-01-07T15:19:19.0184629+01:00 0HMNGN5MU7AL7:00000016 [INF] UpdateReservation, 11, 22/01/2023 22:00:00, 2 (0ffa2e4e)
2023-01-07T15:19:34.1858245+01:00 0HMNGN5MU7AL7:00000017 [INF] CancelReservation, 11 (a34f4b22)
2023-01-07T15:19:34.1863015+01:00 0HMNGN5MU7AL7:00000017 [INF] CancelReservation, 11 (a34f4b22)
2023-01-07T15:19:34.1865413+01:00 0HMNGN5MU7AL7:00000017 [INF] CancelReservation, 11 (a34f4b22)
2023-01-07T15:19:34.1869939+01:00 0HMNGN5MU7AL7:00000017 [INF] CancelReservation, 11 (a34f4b22)
2023-01-07T15:19:34.1872730+01:00 0HMNGN5MU7AL7:00000017 [INF] CancelReservation, 11 (a34f4b22)
2023-01-07T15:19:34.1876220+01:00 0HMNGN5MU7AL7:00000017 [INF] CancelReservation, 11 (a34f4b22)
2023-01-07T15:19:34.1878891+01:00 0HMNGN5MU7AL7:00000017 [INF] CancelReservation, 11 (a34f4b22)
2023-01-07T15:19:34.1881888+01:00 0HMNGN5MU7AL7:00000017 [INF] CancelReservation, 11 (a34f4b22)
2023-01-07T15:19:34.1884777+01:00 0HMNGN5MU7AL7:00000017 [INF] CancelReservation, 11 (a34f4b22)
2023-01-07T15:19:34.1887889+01:00 0HMNGN5MU7AL7:00000017 [INF] CancelReservation, 11 (a34f4b22)
2023-01-07T15:19:34.1891165+01:00 0HMNGN5MU7AL7:00000017 [INF] CancelReservation, 11 (a34f4b22)
2023-01-07T15:19:34.1893895+01:00 0HMNGN5MU7AL7:00000017 [INF] CancelReservation, 11 (a34f4b22)
2023-01-07T15:19:34.1900553+01:00 0HMNGN5MU7AL7:00000017 [INF] CancelReservation, 11 (a34f4b22)
2023-01-07T15:19:34.1902426+01:00 0HMNGN5MU7AL7:00000017 [INF] CancelReservation, 11 (a34f4b22)
2023-01-07T15:19:34.1904937+01:00 0HMNGN5MU7AL7:00000017 [INF] CancelReservation, 11 (a34f4b22)
2023-01-07T15:19:34.1908593+01:00 0HMNGN5MU7AL7:00000017 [INF] CancelReservation, 11 (a34f4b22)
2023-01-07T15:20:02.3008872+01:00 0HMNGN5MU7AL7:00000018 [INF] GetReservableRestaurants, 22/01/2023 22:00:00 (3fbd270b)
2023-01-07T15:20:02.3012104+01:00 0HMNGN5MU7AL7:00000018 [INF] GetReservableRestaurants, 22/01/2023 22:00:00 (3fbd270b)
2023-01-07T15:20:02.3016384+01:00 0HMNGN5MU7AL7:00000018 [INF] GetReservableRestaurants, 22/01/2023 22:00:00 (3fbd270b)
2023-01-07T15:20:02.3022658+01:00 0HMNGN5MU7AL7:00000018 [INF] GetReservableRestaurants, 22/01/2023 22:00:00 (3fbd270b)
2023-01-07T15:20:02.3026839+01:00 0HMNGN5MU7AL7:00000018 [INF] GetReservableRestaurants, 22/01/2023 22:00:00 (3fbd270b)
2023-01-07T15:20:02.3030324+01:00 0HMNGN5MU7AL7:00000018 [INF] GetReservableRestaurants, 22/01/2023 22:00:00 (3fbd270b)
2023-01-07T15:20:02.3034003+01:00 0HMNGN5MU7AL7:00000018 [INF] GetReservableRestaurants, 22/01/2023 22:00:00 (3fbd270b)
2023-01-07T15:20:02.3036761+01:00 0HMNGN5MU7AL7:00000018 [INF] GetReservableRestaurants, 22/01/2023 22:00:00 (3fbd270b)
2023-01-07T15:20:02.3038955+01:00 0HMNGN5MU7AL7:00000018 [INF] GetReservableRestaurants, 22/01/2023 22:00:00 (3fbd270b)
2023-01-07T15:20:02.3041087+01:00 0HMNGN5MU7AL7:00000018 [INF] GetReservableRestaurants, 22/01/2023 22:00:00 (3fbd270b)
2023-01-07T15:20:02.3043286+01:00 0HMNGN5MU7AL7:00000018 [INF] GetReservableRestaurants, 22/01/2023 22:00:00 (3fbd270b)
2023-01-07T15:20:02.3045259+01:00 0HMNGN5MU7AL7:00000018 [INF] GetReservableRestaurants, 22/01/2023 22:00:00 (3fbd270b)
2023-01-07T15:20:02.3050983+01:00 0HMNGN5MU7AL7:00000018 [INF] GetReservableRestaurants, 22/01/2023 22:00:00 (3fbd270b)
2023-01-07T15:20:02.3053875+01:00 0HMNGN5MU7AL7:00000018 [INF] GetReservableRestaurants, 22/01/2023 22:00:00 (3fbd270b)
2023-01-07T15:20:02.3056430+01:00 0HMNGN5MU7AL7:00000018 [INF] GetReservableRestaurants, 22/01/2023 22:00:00 (3fbd270b)
2023-01-07T15:20:02.3059348+01:00 0HMNGN5MU7AL7:00000018 [INF] GetReservableRestaurants, 22/01/2023 22:00:00 (3fbd270b)
2023-01-07T15:20:02.3061475+01:00 0HMNGN5MU7AL7:00000018 [INF] GetReservableRestaurants, 22/01/2023 22:00:00 (3fbd270b)
2023-01-07T15:21:36.3728946+01:00 0HMNGN5MU7AL7:00000019 [INF] AddRestaurant, RestaurantRESTinputDTO, McDonalds, info@mcdo.be, +3252333352, french, LocationRESTinputDTO, 9200, Dendermonde, Mechelsesteenweg, string (66614a35)
2023-01-07T15:21:36.3731822+01:00 0HMNGN5MU7AL7:00000019 [INF] AddRestaurant, RestaurantRESTinputDTO, McDonalds, info@mcdo.be, +3252333352, french, LocationRESTinputDTO, 9200, Dendermonde, Mechelsesteenweg, string (66614a35)
2023-01-07T15:21:36.3733862+01:00 0HMNGN5MU7AL7:00000019 [INF] AddRestaurant, RestaurantRESTinputDTO, McDonalds, info@mcdo.be, +3252333352, french, LocationRESTinputDTO, 9200, Dendermonde, Mechelsesteenweg, string (66614a35)
2023-01-07T15:21:36.3738200+01:00 0HMNGN5MU7AL7:00000019 [INF] AddRestaurant, RestaurantRESTinputDTO, McDonalds, info@mcdo.be, +3252333352, french, LocationRESTinputDTO, 9200, Dendermonde, Mechelsesteenweg, string (66614a35)
2023-01-07T15:21:36.3742937+01:00 0HMNGN5MU7AL7:00000019 [INF] AddRestaurant, RestaurantRESTinputDTO, McDonalds, info@mcdo.be, +3252333352, french, LocationRESTinputDTO, 9200, Dendermonde, Mechelsesteenweg, string (66614a35)
2023-01-07T15:21:36.3748912+01:00 0HMNGN5MU7AL7:00000019 [INF] AddRestaurant, RestaurantRESTinputDTO, McDonalds, info@mcdo.be, +3252333352, french, LocationRESTinputDTO, 9200, Dendermonde, Mechelsesteenweg, string (66614a35)
